data,stato,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi (somma totale_pos+dimessi+deceduti),tamponi,casi_testati,note,err,calcolo_variazione_totale_positivi,err_calcolo_nuovi_positivi,variazione_totale_tamponi,calcolo_variazione_totale_positivi_su_variazione_totale_tamponi,nuovi_positivi_su_variazione_tamponi
2020-08-27T17:00:00,ITA,1131,67,1198,20734,21932,1179,1411,206554,35463,228123,35826,263949,8313445,4934818,,2,1181,0,94024,1,256062282,1,500680677
2020-08-28T17:00:00,ITA,1178,74,1252,21783,23035,1103,1462,206902,35472,228553,36856,265409,8410510,4999953,,2,1105,0,97065,1,138412404,1,506207181
2020-08-29T17:00:00,ITA,1168,79,1247,22909,24156,1121,1444,207224,35473,229002,37851,266853,8509618,5064247,,0,1121,0,99108,1,131089317,1,456996408
2020-08-30T17:00:00,ITA,1251,86,1337,23868,25205,1049,1365,207536,35477,229527,38691,268218,8586341,5117788,,0,1049,0,76723,1,367256233,1,779127511
2020-08-31T17:00:00,ITA,1288,94,1382,24696,26078,873,996,207653,35483,229832,39382,269214,8644859,5160371,,0,873,0,58518,1,491848662,1,702040398
2020-09-01T17:00:00,ITA,1380,107,1487,25267,26754,676,978,207944,35491,230102,40087,270189,8725909,5214766,,3,679,0,81050,0,837754473,1,206662554
2020-09-02T17:00:00,ITA,1437,109,1546,26271,27817,1063,1326,208201,35497,230504,41011,271515,8828868,5280948,,0,1063,0,102959,1,03244981,1,287891297
2020-09-03T17:00:00,ITA,1505,120,1625,27290,28915,1098,1397,208490,35507,230950,41962,272912,8921658,5342150,,0,1098,0,92790,1,183317168,1,505550167
2020-09-04T17:00:00,ITA,1607,121,1728,28371,30099,1184,1733,209027,35518,231587,43057,274644,9034743,5414708,,1,1185,0,113085,1,047884335,1,532475571
2020-09-05T17:00:00,ITA,1620,121,1741,29453,31194,1095,1694,209610,35533,232219,44118,276337,9142401,5484345,,1,1096,0,107658,1,018038604,1,573501273
2020-09-06T17:00:00,ITA,1683,133,1816,30262,32078,884,1297,210015,35541,232733,44901,277634,9219257,5538028,,0,884,0,76856,1,150202977,1,687571562
2020-09-07T17:00:00,ITA,1719,142,1861,31132,32993,915,1108,210238,35553,233115,45669,278784,9271810,5578731,,-42,873,0,52553,1,661180142,2,108347763
2020-09-08T17:00:00,ITA,1760,143,1903,31886,33789,796,1370,210801,35563,233555,46598,280153,9364213,5636663,,1,797,0,92403,0,862526108,1,482635845
2020-09-09T17:00:00,ITA,1778,150,1928,32806,34734,945,1434,211272,35577,234029,47554,281583,9460203,5699709,,4,949,0,95990,0,98864465,1,493905615
2020-09-10T17:00:00,ITA,1836,164,2000,33708,35708,974,1597,211885,35587,234651,48529,283180,9554389,5757488,,0,974,0,94186,1,034123967,1,695581084
2020-09-11T17:00:00,ITA,1849,175,2024,34743,36767,1059,1616,212432,35597,235322,49474,284796,9653269,5818910,,0,1059,0,98880,1,070995146,1,634304207
2020-09-12T17:00:00,ITA,1951,182,2133,35370,37503,736,1501,213191,35603,235946,50351,286297,9745975,5875462,,0,736,0,92706,0,793907622,1,61909693
2020-09-13T17:00:00,ITA,2042,187,2229,36280,38509,1006,1458,213634,35610,236567,51186,287753,9818118,5924322,,2,1008,0,72143,1,397224956,2,020986097
2020-09-14T17:00:00,ITA,2122,197,2319,36868,39187,678,1008,213950,35624,237003,51758,288761,9863427,5956171,,0,678,0,45309,1,496391445,2,224723565
2020-09-15T17:00:00,ITA,2222,201,2423,37289,39712,525,1229,214645,35633,237475,52515,289990,9943944,6006675,,0,525,0,80517,0,652036216,1,526385732
2020-09-16T17:00:00,ITA,2285,207,2492,38040,40532,820,1452,215265,35645,238097,53345,291442,10044551,6064792,,0,820,0,100607,0,815052631,1,443239536
2020-09-17T17:00:00,ITA,2348,212,2560,38853,41413,881,1585,215954,35658,238845,54180,293025,10146324,6127243,,2,883,0,101773,0,867617148,1,557387519
2020-09-18T17:00:00,ITA,2387,208,2595,39862,42457,1044,1907,216807,35668,239692,55240,294932,10246163,6187258,,0,1044,0,99839,1,045683551,1,910075221
2020-09-19T17:00:00,ITA,2380,215,2595,40566,43161,704,1638,217716,35692,240377,56192,296569,10349386,6248028,,1,705,0,103223,0,682987319,1,586855643
2020-09-20T17:00:00,ITA,2365,222,2587,41511,44098,937,1587,218351,35707,241017,57139,298156,10432814,6302761,,0,937,0,83428,1,123124131,1,902239056
2020-09-21T17:00:00,ITA,2475,232,2707,42372,45079,981,1350,218703,35724,241638,57868,299506,10488676,6342654,,0,981,0,55862,1,756113279,2,41666965
2020-09-22T17:00:00,ITA,2604,239,2843,42646,45489,410,1392,219670,35738,242173,58724,300897,10575979,6391999,,1,411,0,87303,0,4707742,1,594446926
2020-09-23T17:00:00,ITA,2658,244,2902,43212,46114,625,1640,220665,35758,242958,59579,302537,10679675,6455762,,0,625,0,103696,0,602723345,1,581546058
2020-09-24T17:00:00,ITA,2731,246,2977,43803,46780,666,1786,221762,35781,243680,60643,304323,10787694,6520661,,0,666,0,108019,0,616558198,1,653412826
2020-09-25T17:00:00,ITA,2737,244,2981,44737,47718,938,1912,222716,35801,244489,61746,306235,10894963,6584670,,0,938,0,107269,0,874437163,1,782434813
2020-09-26T17:00:00,ITA,2746,247,2993,45600,48593,875,1869,223693,35818,245365,62739,308104,10999350,6646695,,0,875,0,104387,0,838226982,1,790452834
2020-09-27T17:00:00,ITA,2846,254,3100,46518,49618,1025,1766,224417,35835,246156,63714,309870,11087064,6700432,,0,1025,0,87714,1,168570582,2,013361607
2020-09-28T17:00:00,ITA,2977,264,3241,47082,50323,705,1494,225190,35851,246842,64522,311364,11138173,6732777,,0,705,0,51109,1,379404802,2,923164218
2020-09-29T17:00:00,ITA,3048,271,3319,47311,50630,307,1648,226506,35875,247628,65383,313011,11228358,6786395,,1,308,0,90185,0,341520208,1,827354882
2020-09-30T17:00:00,ITA,3047,280,3327,47936,51263,633,1851,227704,35894,248613,66248,314861,11333922,6848755,,1,634,0,105564,0,600583532,1,753438672
2020-10-01T17:00:00,ITA,3097,291,3388,49259,52647,1384,2548,228844,35918,249940,67469,317409,11452158,6916588,,0,1384,0,118236,1,170540275,2,15501201
2020-10-02T17:00:00,ITA,3142,294,3436,50561,53997,1350,2499,229970,35941,251377,68531,319908,11572459,6988317,,0,1350,0,120301,1,122185185,2,077289466
2020-10-03T17:00:00,ITA,3205,297,3502,52064,55566,1569,2844,231217,35968,252951,69800,322751,11691391,7057949,,1,1570,0,118932,1,320082064,2,391282413
2020-10-04T17:00:00,ITA,3287,303,3590,53839,57429,1863,2578,231914,35986,254348,70981,325329,11784105,7117315,,0,1863,0,92714,2,009405268,2,780594085
2020-10-05T17:00:00,ITA,3487,323,3810,55093,58903,1474,2257,232681,36002,255576,72010,327586,11844346,7153866,,0,1474,0,60241,2,446838532,3,746617752
2020-10-06T17:00:00,ITA,3625,319,3944,56190,60134,1231,2677,234099,36030,256986,73277,330263,11944088,7216379,,0,1231,0,99742,1,234184195,2,683924525
2020-10-07T17:00:00,ITA,3782,337,4119,58457,62576,2442,3678,235303,36061,258884,75056,333940,12069402,7296766,,1,2443,0,125314,1,949502849,2,935027212
